id,Fermi name,Counterpart name,Bzcat5 name,Optical Class,RA (J2000.0),Dec (J2000.0),LII,BII,AngSep(deg),Theta95(deg),Redshift,SED Class,Log nuSync.(Hz),Log nuSync.Z corr.(Hz),Probability Bayesian,Reliability LR RG,Reliability LR XG,Significance,Flux 1-100 GeV (ph/cm2/s),Flux 1-100 GeV Error,Spectral Index,Spectral Type,Power Law Index,Radio flux(mJy),Radio flag,X Flux(erg cm-2 s-1),USNOVmag,SDSSVmag,ARO,AOX,CLEAN
358,3FGL J0505.5+0416,MG1 J050533+0415,5BZBJ0505+0415,bll,76.39487148,4.265159069,196.17,-21.2,0.016,0.074,0.424,HSP,15.81,15.964,1,0.86,0.92,7.6,0.00000000053251259,1.09e-10,1.9056,PowerLaw,1.91,168.1207,nvss,9.93e-12,17.0464,0.000,0.4122,1.0474,Y
359,3FGL J0505.5-1558,TXS 0503-160,, bcu II,76.42372,-15.9775094,216.24,-30.43,0.039,0.064,0.000,LSP,13.985,13.985,0.99,0.92,0.000,6.27,0.00000000036918019,7.60e-11,2.102,PowerLaw,2.1,483.2616,nvss,5.41e-13,18.4651,0.000,0.6352,1.3042,Y
360,3FGL J0505.9+6114,NVSS J050558+611336,5BZBJ0505+6113,bll,76.49493793,61.22665486,149.1,12.09,0.019,0.053,0.000,HSP,15.81,15.81,0.000,0.000,0.87,6.48,0.00000000044464091,9.34e-11,2.0084,PowerLaw,2.01,22.3615,nvss,2.40e-12,19.5846,18.58,0.3506,1.1286,Y
361,3FGL J0506.9-5435,1ES 0505-546,5BZBJ0506-5435,bcu II,76.7404583,-54.5829167,262.41,-36.78,0.002,0.031,0.000,HSP,16.14,16.14,1,0.000,0.97,14.86,0.00000000059760663,7.86e-11,1.603,PowerLaw,1.6,18,sumss,1.69e-11,16.8301,0.000,0.2252,0.9843,Y
362,3FGL J0507.1-6102,PMN J0507-6104,5BZQJ0507-6104,fsrq,76.97779503,-61.07864311,270.42,-35.95,0.1,0.053,1.088,LSP,12.76,13.08,0.000,0.83,0.000,20.02,0.0000000010281289,9.29e-11,2.5185,PowerLaw,2.52,848.1,sumss,0.000,0.000,0.000,-9.9,-9.9,N
363,3FGL J0507.1-6102,PKS 0506-61,5BZQJ0506-6109,fsrq,76.6832864,-61.16138717,270.54,-36.08,0.121,0.053,1.093,LSP,12.62,12.941,0.000,0.86,0.000,20.02,0.0000000010281289,9.29e-11,2.5185,PowerLaw,2.52,3124,sumss,1.94e-12,16.8898,0.000,0.7102,1.1703,N
364,3FGL J0508.0+6736,1ES 0502+675,5BZBJ0507+6737,bll,76.98404931,67.62340009,143.79,15.89,0.012,0.014,0.34,HSP,17.625,17.752,1,0.88,0.98,39.28,0.0000000021243904,1.29e-10,1.5228,PowerLaw,1.52,26.367,nvss,3.59e-11,17.0213,0.000,0.3025,0.8219,Y
365,3FGL J0508.2-1936,PMN J0508-1936,, bcu II,77.07916713,-19.59893746,220.43,-31.18,0.021,0.154,0.000,LSP,13.075,13.075,0.98,0.000,0.000,4.59,0.00000000025649632,6.45e-11,2.3747,PowerLaw,2.37,65.7559,nvss,0.000,0.000,0.000,-9.9,-9.9,Y
366,3FGL J0509.3+1012,PKS 0506+101,5BZQJ0509+1011,fsrq,77.36440445,10.19572223,191.38,-17.24,0.019,0.06,0.621,LSP,12.9,13.11,1,0.93,0.000,10.14,0.00000000076470735,1.08e-10,2.56,PowerLaw,2.56,465.3893,nvss,0.000,18.4384,0.000,0.6632,1.4681,Y
367,3FGL J0509.4+0541,TXS 0506+056,5BZBJ0509+0541,bll,77.35818532,5.693148219,195.4,-19.64,0.008,0.016,0.000,ISP,14.216,14.216,1,0.97,0.94,54.5,0.0000000065050916,2.28e-10,2.0371,PowerLaw,2.04,536.54,nvss,1.82e-12,15.4308,0.000,0.4684,1.6237,Y
368,3FGL J0509.7-0400,1H 0506-039,5BZBJ0509-0400,bll,77.409039,-4.01225307,204.51,-24.42,0.018,0.102,0.304,HSP,16.965,17.08,1,0.000,0.94,4.09,0.00000000019043864,7.73e-11,1.6489,PowerLaw,1.65,71.1976,nvss,2.70e-11,17.753,0.000,0.3876,0.7183,Y
369,3FGL J0509.7-6418,RBS 0625,, bcu III,77.4859167,-64.29325,274.27,-35.2,0.024,0.064,0.000,-,0.000,0.000,0.000,0.000,0.9,8.47,0.00000000040342307,6.89e-11,2.0002,PowerLaw,2,24.7,sumss,5.58e-12,0.000,0.000,-9.9,-9.9,Y
370,3FGL J0510.0+1802,PKS 0507+17,5BZQJ0510+1800,fsrq,77.50987138,18.01155045,184.73,-12.79,0.028,0.055,0.416,LSP,12.97,13.121,1,0.94,0.000,14.46,0.0000000013344305,1.32e-10,2.4095,PowerLaw,2.41,704.8447,nvss,0.000,19.5029,0.000,0.7522,1.1976,Y
371,3FGL J0514.4+5603,TXS 0510+559,5BZQJ0514+5602,fsrq,78.57791516,56.03640369,154.07,10,0.025,0.187,2.19,LSP,12.655,13.159,1,0.82,0.000,7.25,0.00000000043222809,9.41e-11,2.7148,PowerLaw,2.71,325.396,nvss,0.000,0.000,0.000,-9.9,-9.9,N
372,3FGL J0515.3-4557,PKS 0514-459,5BZQJ0515-4556,fsrq,78.93854227,-45.94533263,251.73,-35.36,0.075,0.151,0.194,LSP,12.935,13.012,0.99,0.94,0.000,4.97,0.00000000031754335,7.21e-11,2.4372,PowerLaw,2.44,1595,sumss,2.45e-12,16.3621,0.000,0.6074,1.2862,N
373,3FGL J0515.3-4557,PMN J0514-4554,, bcu II,78.68316615,-45.90988049,251.67,-35.54,0.112,0.151,0.000,LSP,13.18,13.18,0.98,0.85,0.000,4.97,0.00000000031754335,7.21e-11,2.4372,PowerLaw,2.44,338,at20g,0.000,19.4197,0.000,0.7466,-9.9,N
374,3FGL J0515.5-0123,NVSS J051536-012427,, bcu III,78.9010194,-1.4077505,202.8,-21.87,0.014,0.054,0.000,-,0.000,0.000,0.000,0.86,0.000,4.62,0.00000000021846745,7.28e-11,1.7548,PowerLaw,1.75,98.5881,nvss,0.000,0.000,20.07,0.5901,-9.9,Y
375,3FGL J0515.8+1526,GB6 J0515+1527,5BZBJ0515+1527,bll,78.94730521,15.45460891,187.69,-13.08,0.023,0.034,0.000,LSP,13.824,13.824,1,0.81,0.000,15.9,0.0000000015158647,1.41e-10,2.0688,PowerLaw,2.07,26.9206,nvss,0.000,19.112,17.16,0.283,1.961,Y
376,3FGL J0516.3+7351,GB6 J0516+7350,5BZBJ0516+7351,bll,79.13012621,73.85240477,138.62,19.78,0.012,0.047,0.251,HSP,15.92,16.017,1,0.85,0.88,9.46,0.00000000047747278,7.54e-11,1.9662,PowerLaw,1.97,57.935,nvss,1.95e-12,17.9305,0.000,0.46,1.0597,Y
377,3FGL J0516.7-6207,PKS 0516-621,5BZBJ0516-6207,bll,79.1871924,-62.11816367,271.5,-34.77,0.003,0.026,1.3,LSP,13.11,13.472,1,0.95,0.000,38.55,0.0000000027904863,1.37e-10,2.1454,PowerLaw,2.15,414.8,sumss,0.000,17.7308,0.000,0.5728,1.4331,Y
378,3FGL J0517.5+0902,PMN J0517+0858,5BZUJ0517+0858,fsrq,79.41691062,8.976610897,193.59,-16.18,0.064,0.101,0.328,-,0.000,0.000,0.99,0.000,0.000,4.76,0.00000000052798255,1.31e-10,2.2982,PowerLaw,2.3,72.7652,nvss,0.000,0.000,0.000,-9.9,-9.9,N
379,3FGL J0519.2-4542,Pic A,, rdg,79.95718066,-45.77884806,251.59,-34.64,0.126,0.134,0.03506,LSP,13.625,13.625,0.98,1,0.87,4.75,0.00000000032348643,7.38e-11,2.4853,PowerLaw,2.49,6320,at20g,1.60e-11,12.1691,0.000,0.4774,1.6901,Y
380,3FGL J0519.5+0852,TXS 0516+087,, bcu II,79.79504636,8.815759636,193.93,-15.95,0.098,0.131,0.000,LSP,12.62,12.62,0.95,0.000,0.000,7.94,0.0000000010741946,1.71e-10,2.7853,LogParabola,2.42,202.8947,nvss,0.000,0.000,0.000,-9.9,-9.9,N
381,3FGL J0521.4-1740,TXS 0519-176,5BZQJ0521-1737,fsrq,80.348156,-17.62505118,219.6,-27.57,0.051,0.099,0.347,LSP,13.8,13.929,1,0.89,0.000,8.04,0.00000000046830145,8.34e-11,2.4292,PowerLaw,2.43,459.0146,nvss,5.05e-13,18.5426,0.000,0.71,1.2109,Y
382,3FGL J0521.7+0103,NVSS J052140+010257,, bcu II,80.42007691,1.04875503,201.29,-19.35,0.018,0.064,0.000,LSP,13.56,13.56,1,0.000,0.000,6.71,0.00000000030607636,8.15e-11,1.6986,PowerLaw,1.7,24.6182,wise/nvss,0.000,16.6009,17.37,0.2821,1.8509,Y
383,3FGL J0521.9-3847,PKS 0520-388,, bcu III,80.4551985,-38.8420095,243.35,-33.39,0.059,0.228,0.000,-,0.000,0.000,0.92,0.000,0.000,4.5,0.00000000022925165,6.44e-11,2.6267,PowerLaw,2.63,157.3694,nvss,0.000,19.5222,0.000,0.633,-9.9,Y
384,3FGL J0522.9-3628,PKS 0521-36,5BZUJ0522-3627,bcu I,80.74160269,-36.45856976,240.6,-32.72,0.013,0.024,0.0553,LSP,13.58,13.603,1,0.99,0.97,70.43,0.0000000047344524,1.80e-10,2.3412,LogParabola,2.44,1.5620e+4,nvss,2.25e-11,11.7163,0.000,0.4038,1.6925,Y
385,3FGL J0525.3-4558,PKS 0524-460,5BZQJ0525-4557,fsrq,81.38083394,-45.96519028,251.93,-33.67,0.035,0.102,1.479,LSP,13.145,13.539,1,0.96,0.000,5.49,0.00000000031830708,6.90e-11,2.2016,PowerLaw,2.2,2063,sumss,9.15e-13,16.1041,0.000,0.6395,1.4244,Y
386,3FGL J0525.6-6013,SUMSS J052542-601341,, bcu III,81.4252083,-60.2282778,269.1,-33.88,0.007,0.038,0.000,-,0.000,0.000,0.000,0.000,0.86,13.13,0.00000000058581479,8.18e-11,1.7262,PowerLaw,1.73,20.8,sumss,1.02e-12,19.8611,0.000,0.4895,0.9655,Y
387,3FGL J0525.8-2014,PMN J0525-2010,, bcu III,81.3657557,-20.1802217,222.69,-27.61,0.105,0.122,0.000,-,0.000,0.000,0.95,0.000,0.000,5.27,0.00000000032119715,7.08e-11,2.0627,PowerLaw,2.06,230.5519,nvss,0.000,11.1973,0.000,0.0408,-9.9,Y
388,3FGL J0526.2-4829,PKS 0524-485,5BZQJ0526-4830,fsrq,81.56946383,-48.51021993,254.99,-33.76,0.012,0.041,1.299,LSP,12.515,12.877,1,0.93,0.000,18.3,0.0000000014195697,1.20e-10,2.2882,PowerLaw,2.29,382.7,sumss,0.000,19.844,0.000,0.7992,1.0139,Y
389,3FGL J0526.6+6321,GB6 J0526+6317,, bcu II,81.52797113,63.29138956,148.64,15.17,0.09,0.144,0.000,LSP,13.6,13.6,0.99,0.000,0.000,6.17,0.00000000033711628,7.09e-11,2.5399,PowerLaw,2.54,82.0436,nvss,0.000,20.2961,0.000,0.6323,-9.9,Y
390,3FGL J0529.1+0933,GB6 J0529+0934,, bcu II,82.26066528,9.576520561,194.57,-13.47,0.033,0.068,0.000,HSP,16.456,16.456,0.000,0.000,0.94,8.15,0.00000000075672763,1.17e-10,2.3168,PowerLaw,2.32,30.7214,nvss,2.15e-11,18.8318,0.000,0.3801,0.7643,Y
391,3FGL J0529.2-5917,1RXS J052846.9-592000,, bll,82.1919158,-59.3343282,268,-33.54,0.065,0.09,0.000,HSP,15.25,15.578,0.96,0.000,0.000,5.61,0.00000000027624708,6.25e-11,2.3749,PowerLaw,2.37,20,wise/sumss,0.000,17.8474,0.000,0.2971,1.5655,Y
392,3FGL J0529.8-7242,PKS 0530-727,, bcu II,82.37517578,-72.75791868,283.85,-31.86,0.048,0.074,0.000,LSP,13.18,13.18,1,0.88,0.000,8.74,0.00000000049604348,7.77e-11,2.475,PowerLaw,2.48,275.8,sumss,3.33e-13,17.7736,0.000,0.643,1.5016,Y
393,3FGL J0530.8+1330,PKS 0528+134,5BZQJ0530+1331,fsrq,82.73506979,13.53198596,191.36,-11.02,0.023,0.041,2.07,LSP,11.857,12.344,1,0.97,0.9,35.9,0.0000000036859511,2.09e-10,2.2459,LogParabola,2.51,1556.7921,nvss,3.75e-12,19.6786,0.000,0.8111,0.8255,Y
394,3FGL J0532.0-4827,PMN J0531-4827,, bcu II,82.99422986,-48.45999249,255.02,-32.82,0.004,0.016,0.000,LSP,13.11,13.11,1,0.94,0.85,73.83,0.0000000083622425,2.41e-10,2.0313,LogParabola,2.1,161.7,sumss,2.26e-13,0.000,0.000,-9.9,-9.9,Y
395,3FGL J0532.7+0732,OG 050,5BZQJ0532+0732,fsrq,83.16249358,7.545373589,196.84,-13.74,0.014,0.025,1.254,LSP,12.557,12.91,1,0.98,0.000,50.9,0.0000000058604264,2.29e-10,2.203,LogParabola,2.32,2729.332,nvss,0.000,18.3791,0.000,0.7789,1.3565,Y
396,3FGL J0533.0-3939,PKS 0531-397,, bcu II,83.2382731,-39.68584193,244.79,-31.42,0.026,0.159,0.000,LSP,13.145,13.145,0.99,0.000,0.000,6.84,0.00000000037714715,7.31e-11,2.4877,PowerLaw,2.49,163.8,sumss,0.000,21.65,0.000,0.8699,0.901,Y
397,3FGL J0533.6-8323,PKS 0541-834,5BZQJ0533-8324,fsrq,83.40984047,-83.40992599,295.81,-29.15,0.025,0.05,0.774,LSP,13.25,13.499,1,0.81,0.000,11.7,0.00000000081105972,9.92e-11,2.296,PowerLaw,2.3,85.8,sumss,0.000,20.64,0.000,0.7247,1.1142,Y
398,3FGL J0535.6-2749,PMN J0535-2751,, bcu II,83.9650007,-27.8654567,231.77,-27.9,0.063,0.198,0.000,LSP,13.22,13.22,0.97,0.000,0.000,4.29,0.00000000024667021,6.17e-11,2.415,PowerLaw,2.41,180.7637,nvss,0.000,0.000,0.000,-9.9,-9.9,Y
399,3FGL J0537.4-5717,SUMSS J053748-571828,5BZBJ0537-5718,bll,84.4532083,-57.3080278,265.56,-32.39,0.051,0.061,1.18,HSP,15.315,15.315,0.96,0.000,0.000,8.43,0.00000000043981638,7.16e-11,2.0547,PowerLaw,2.05,102.6,sumss,3.70e-13,17.5696,0.000,0.4127,1.4589,N
400,3FGL J0538.4-3909,NVSS J053810-390844,5BZUJ0538-3908,bcu II,84.5430776,-39.1456044,244.4,-30.32,0.055,0.073,0.000,ISP,14.42,14.42,0.99,0.000,0.000,6.47,0.00000000033123154,7.11e-11,2.0408,PowerLaw,2.04,24.3845,nvss,1.50e-12,18.2252,0.000,0.3894,1.1458,Y
401,3FGL J0538.8-4405,PKS 0537-441,5BZBJ0538-4405,bll,84.70983982,-44.08581637,250.08,-31.1,0.001,0.009,0.892,LSP,13.075,13.352,1,0.99,0.97,219.16,0.000000032959921,4.40e-10,1.9324,LogParabola,2.04,3524,sumss,4.53e-12,15.8602,0.000,0.6248,1.2991,Y
402,3FGL J0540.0-2837,PKS 0537-286,5BZQJ0539-2839,fsrq,84.97617279,-28.6655411,232.93,-27.3,0.05,0.075,3.104,LSP,11.936,12.549,1,0.93,0.000,18.09,0.00000000079081486,8.43e-11,2.7787,PowerLaw,2.78,862.6623,nvss,1.46e-12,0.000,0.000,-9.9,-9.9,Y
403,3FGL J0540.4+5823,GB6 J0540+5823,5BZBJ0540+5823,bll,85.12504013,58.39401539,153.93,14.25,0.004,0.028,0.000,HSP,16.47,16.47,0.000,0.86,0.96,14.07,0.00000000090919133,1.02e-10,2.0041,PowerLaw,2,29.9421,nvss,1.34e-11,17.2202,0.000,0.2833,1.0507,Y
404,3FGL J0540.5-5416,PKS 0539-543,5BZQJ0540-5418,fsrq,85.1910343,-54.30613764,262.04,-31.87,0.045,0.094,1.185,LSP,12.544,12.883,1,0.89,0.000,14.16,0.00000000068932648,8.79e-11,2.6284,PowerLaw,2.63,382.3,sumss,0.000,17.4665,0.000,0.5896,1.3072,Y
405,3FGL J0542.2-8737,SUMSS J054923-874001,, bcu III,87.3907,-87.667076,300.39,-27.73,0.09,0.069,0.000,-,0.000,0.000,0.85,0.000,0.000,6.43,0.00000000041702988,8.24e-11,2.0389,PowerLaw,2.04,30.9,sumss/wise,0.000,17.9641,0.000,0.3422,-9.9,N
406,3FGL J0542.5-0907c,PMN J0542-0913,, bcu III,85.73282267,-9.225279419,213.54,-19.38,0.14,0.174,0.000,-,0.000,0.000,0.95,0.8,0.000,7.39,0.00000000085116403,1.62e-10,2.5675,PowerLaw,2.57,297,at20g,0.000,0.000,0.000,-9.9,-9.9,N
407,3FGL J0543.9-5531,1RXS J054357.3-553206,5BZBJ0543-5532,bll,85.9867083,-55.5344167,263.51,-31.48,0.006,0.023,0.273,HSP,16.47,16.575,1,0.85,0.97,25.3,0.0000000016094038,1.20e-10,1.7673,PowerLaw,1.77,43.4,sumss,2.52e-11,16.332,0.000,0.2669,0.9727,Y
408,3FGL J0550.6-3217,PKS 0548-322,5BZGJ0550-3216,bll,87.66904325,-32.2712459,237.56,-26.15,0.015,0.049,0.069,-,0.000,0.000,1,0.92,0.97,7.16,0.00000000026753794,6.79e-11,1.6148,PowerLaw,1.61,344.7526,nvss,5.12e-11,12.2529,0.000,0.1134,1.4552,Y
409,3FGL J0553.5-2036,NVSS J055333-203417,5BZBJ0553-2034,bcu II,88.388089,-20.5716618,225.73,-21.63,0.029,0.079,0.000,HSP,15,15,0.99,0.87,0.82,9.56,0.00000000065163513,9.31e-11,1.9852,PowerLaw,1.99,233.1905,nvss,1.62e-12,17.7771,0.000,0.5306,1.2204,Y
410,3FGL J0556.0-4353,SUMSS J055618-435146,5BZBJ0556-4351,bll,89.078125,-43.8628056,250.48,-27.96,0.054,0.089,0.000,ISP,14.09,14.09,1,0.000,0.000,7.59,0.00000000046065998,7.70e-11,2.2015,PowerLaw,2.2,28.3,sumss,0.000,18.9912,0.000,0.5292,-9.9,Y
411,3FGL J0558.1-3838,EXO 0556.4-3838,5BZBJ0558-3838,bll,89.52679772,-38.64210797,244.86,-26.43,0.01,0.046,0.302,HSP,15,15.115,1,0.88,0.95,11.68,0.00000000067835931,9.02e-11,1.9604,PowerLaw,1.96,105.7768,nvss,1.51e-11,16.282,0.000,0.3447,1.036,Y
412,3FGL J0558.6-7459,PKS 0600-749,5BZBJ0558-7459,bll,89.69183353,-74.98477942,286.07,-29.54,0.013,0.053,0.000,LSP,13.88,13.88,1,0.9,0.000,9.67,0.00000000061874006,8.79e-11,2.0545,PowerLaw,2.05,242.8,sumss,0.000,17.3665,0.000,0.5478,1.6686,Y
413,3FGL J0600.9-3943,PKS 0558-396,5BZQJ0600-3937,fsrq,90.13090625,-39.61727701,246.04,-26.23,0.13,0.171,1.661,LSP,12.44,12.865,0.99,0.82,0.000,4.92,0.00000000028793187,7.32e-11,2.8106,PowerLaw,2.81,461.7516,nvss,7.78e-13,18.9649,0.000,0.7564,1.0028,Y
414,3FGL J0601.2-7036,PKS 0601-70,5BZQJ0601-7036,fsrq,90.29686628,-70.60244243,281.03,-29.64,0.008,0.029,2.409,ISP,13.82,14.353,1,0.92,0.000,39.57,0.0000000030490721,1.52e-10,2.1523,LogParabola,2.32,217.1,sumss,0.000,0.000,0.000,-9.9,-9.9,Y
415,3FGL J0602.2+5314,GB6 J0601+5315,, bcu I,90.501855,53.26667983,160.06,14.56,0.048,0.053,0.052,HSP,15.03,15.03,0.000,0.000,0.92,8.84,0.00000000054996441,9.00e-11,2.0334,PowerLaw,2.03,39.5313,nvss,1.14e-11,12.9452,0.000,-0.0259,1.7223,Y
416,3FGL J0602.8-4016,SUMSS J060251-401845,, bcu II,90.7130417,-40.3126944,246.92,-25.97,0.04,0.038,0.000,HSP,15,15,0.94,0.000,0.000,15.32,0.0000000010543847,1.14e-10,1.9229,PowerLaw,1.92,74.6,sumss,9.20e-13,16.7022,0.000,0.3535,1.478,Y
417,3FGL J0604.1-4817,1ES 0602-482,5BZBJ0604-4817,bll,91.0359167,-48.2898611,255.69,-27.51,0.004,0.043,0.000,HSP,16.25,16.25,1,0.000,0.94,7.88,0.0000000001997976,5.95e-11,1.4376,PowerLaw,1.44,32.3,sumss,8.03e-12,17.0018,0.000,0.3057,1.0575,Y
418,3FGL J0604.7-4849,1RXS J060432.7-485007,, bcu II,91.1375833,-48.8297778,256.3,-27.54,0.031,0.1,0.000,ISP,14.3,14.3,0.99,0.86,0.000,5.06,0.00000000027862523,6.52e-11,2.3986,PowerLaw,2.4,239,sumss,3.96e-13,20.1286,0.000,0.7149,1.092,N
419,3FGL J0606.4-4729,ESO 254- G 017,, bcu II,91.64888965,-47.49856783,254.9,-26.95,0.03,0.078,0.000,HSP,15.05,15.05,1,0.89,0.9,6.37,0.00000000036393163,7.07e-11,2.3274,PowerLaw,2.33,286.3,sumss,6.62e-12,9.0554,0.000,-0.1076,2.3255,Y
420,3FGL J0607.4+4739,TXS 0603+476,5BZBJ0607+4739,bll,91.84689582,47.66303953,165.62,12.86,0.013,0.028,0.000,ISP,14.05,14.05,1,0.95,0.000,30.65,0.0000000025645459,1.43e-10,2.1476,PowerLaw,2.15,380.5929,nvss,0.000,17.0504,0.000,0.459,1.6771,Y
421,3FGL J0608.0-0835,PKS 0605-08,5BZQJ0607-0834,fsrq,91.9987468,-8.580549508,215.75,-13.53,0.015,0.044,0.872,ISP,14.09,14.362,1,0.97,0.85,19.67,0.0000000020888749,1.64e-10,2.3727,PowerLaw,2.37,1905.8192,nvss,1.11e-12,16.3544,0.000,0.596,1.5228,Y
422,3FGL J0608.1-1522,PMN J0608-1520,5BZUJ0608-1520,fsrq,92.00638317,-15.34360536,222.09,-16.4,0.043,0.064,1.094,ISP,13.75,14.071,0.99,0.88,0.000,22.32,0.0000000015545261,1.47e-10,2.247,LogParabola,2.55,279.1766,nvss,0.000,0.000,0.000,-9.9,-9.9,N
423,3FGL J0609.4-0248,NVSS J060915-024754,5BZBJ0609-0247,bll,92.31278055,-2.798522208,210.6,-10.66,0.04,0.039,0.000,HSP,15.4,15.4,0.99,0.8,0.82,12.25,0.000000000967189,1.32e-10,1.8983,PowerLaw,1.9,61.9646,nvss,1.43e-12,17.5016,0.000,0.3269,1.4308,Y
424,3FGL J0611.1-6100,PKS 0609-609,5BZQJ0610-6058,fsrq,92.62623233,-60.97715611,270.06,-28.39,0.087,0.118,1.773,LSP,12.305,12.748,0.99,0.85,0.000,10.51,0.00000000041318837,7.21e-11,2.7048,PowerLaw,2.7,353.4,sumss,4.48e-13,20.1521,0.000,0.8098,0.902,Y
425,3FGL J0611.2+4323,NVSS J061107+432404,, bcu II,92.7795,43.401333,169.82,11.54,0.03,0.059,0.000,HSP,15.6,15.6,0.000,0.000,0.84,8.09,0.00000000051404975,8.45e-11,2.1679,PowerLaw,2.17,44.0969,nvss,1.69e-12,0.000,0.000,-9.9,-9.9,Y
426,3FGL J0612.8+4122,B3 0609+413,5BZBJ0612+4122,bll,93.21327183,41.37705781,171.81,10.92,0.007,0.019,0.000,ISP,14.49,14.49,1,0.95,0.000,45.81,0.0000000045955031,1.84e-10,2.0253,PowerLaw,2.03,248.3535,nvss,0.000,16.0208,0.000,0.3801,1.8303,Y
427,3FGL J0615.4-3116,PKS 0613-312,5BZBJ0615-3117,bll,93.83004955,-31.28932776,238.34,-20.87,0.032,0.07,0.000,ISP,14.7,14.7,1,0.86,0.000,8.65,0.00000000049059051,7.81e-11,2.3306,PowerLaw,2.33,173.6141,nvss,0.000,18.8568,0.000,0.6812,1.2729,Y
428,3FGL J0617.2+5701,87GB 061258.1+570222,5BZBJ0617+5701,bll,94.32051065,57.02122867,157.42,18.09,0.012,0.031,0.000,LSP,13.445,13.445,1,0.95,0.000,19.41,0.0000000012195799,9.94e-11,2.041,PowerLaw,2.04,463.1484,nvss,0.000,16.4418,0.000,0.4405,1.8752,Y
429,3FGL J0617.6-1717,CRATES J061733.67-171522.8,5BZGJ0617-1715,bll,94.38924418,-17.25696834,224.87,-15.1,0.045,0.04,0.098,ISP,14.2,14.241,0.98,0.89,0.000,13.39,0.00000000099929087,1.15e-10,1.9362,PowerLaw,1.94,364.4007,nvss,0.000,13.1456,0.000,0.202,2.4612,Y
430,3FGL J0618.0+7819,1REX J061757+7816.1,5BZQJ0617+7816,fsrq,94.48721995,78.26872057,135.73,24.84,0.055,0.072,1.43,LSP,12.13,12.516,1,0.83,0.000,6.13,0.00000000027846234,5.67e-11,2.372,PowerLaw,2.37,157.0294,nvss,0.000,19.6254,0.000,0.6942,1.0869,N
431,3FGL J0618.2-2429,PMN J0618-2426,, bcu II,94.59439677,-24.44387401,231.84,-17.77,0.057,0.124,0.000,HSP,15,15,0.98,0.89,0.000,5.82,0.00000000035779146,7.56e-11,2.4168,PowerLaw,2.42,552.3339,nvss,0.000,17.6576,0.000,0.5627,-9.9,N
432,3FGL J0618.9-1138,TXS 0616-116,5BZUJ0619-1140,bcu I,94.76709407,-11.68191396,219.83,-12.42,0.049,0.132,0.97,ISP,13.75,14.044,0.99,0.88,0.000,5.63,0.00000000054495214,1.15e-10,2.4695,PowerLaw,2.47,508.3954,nvss,0.000,0.000,0.000,-9.9,-9.9,N
433,3FGL J0622.4-2606,PMN J0622-2605,, bll,95.59193189,-26.09573356,233.8,-17.56,0.025,0.037,0.41449,HSP,15.4,15.55,1,0.88,0.91,16.32,0.0000000011446878,1.12e-10,1.9394,PowerLaw,1.94,106.5392,nvss,3.80e-12,17.6326,0.000,0.4381,1.1188,Y
434,3FGL J0625.2+4440,GB6 J0625+4440,5BZBJ0625+4440,bll,96.32610579,44.66711848,169.77,14.39,0.014,0.04,0.000,ISP,14.55,14.55,1,0.89,0.000,13.25,0.00000000085840896,9.48e-11,2.0463,PowerLaw,2.05,122.8306,nvss,0.000,18.2793,16.73,0.4773,1.4164,Y
435,3FGL J0626.0-5436,PMN J0625-5438,5BZQJ0625-5438,fsrq,96.46762758,-54.64741798,263.38,-25.43,0.051,0.158,2.051,LSP,12.235,12.719,1,0.84,0.000,8.4,0.00000000026022789,7.16e-11,2.9208,PowerLaw,2.92,282.3,sumss,0.000,18.879,0.000,0.6971,1.2077,Y
436,3FGL J0626.6-4259,1RXS J062635.9-425810,, bcu III,96.65296,-42.96831,251.03,-22.41,0.031,0.065,0.000,-,0.000,0.000,1,0.000,0.000,7.4,0.0000000003437928,7.30e-11,1.7398,PowerLaw,1.74,14.1,sumss/wise,7.84e-13,18.1818,0.000,0.3181,1.2829,Y
437,3FGL J0627.0-3529,PKS 0625-35,, rdg,96.77803908,-35.48759423,243.45,-19.97,0.005,0.033,0.05494,HSP,15.755,15.755,1,0.98,0.96,20.12,0.000000001431083,1.18e-10,1.8685,PowerLaw,1.87,2372.6572,nvss,1.50e-11,9.5154,0.000,0.0893,2.1363,Y
438,3FGL J0627.9-1517,NVSS J062753-152003,, bcu III,96.9717532,-15.334368,224.14,-12.05,0.039,0.099,0.000,-,0.000,0.000,0.000,0.000,0.86,4.48,0.00000000026776598,7.87e-11,2.7235,PowerLaw,2.72,43.3834,nvss,4.22e-12,0.000,0.000,-9.9,-9.9,Y
439,3FGL J0629.0-6248,PKS 0628-627,5BZBJ0628-6248,bll,97.23953277,-62.81242903,272.4,-26.46,0.016,0.082,0.000,LSP,12.62,12.62,1,0.92,0.000,9.16,0.00000000054224292,7.93e-11,2.2291,PowerLaw,2.23,528,sumss,0.000,20.8969,0.000,0.959,-9.9,Y
440,3FGL J0629.4-1959,PKS 0627-199,5BZBJ0629-1959,bll,97.34900777,-19.98881211,228.63,-13.67,0.009,0.028,1.724,LSP,12.795,13.23,1,0.96,0.000,33.63,0.0000000033573819,1.74e-10,2.1824,PowerLaw,2.18,677.0253,nvss,0.000,20.529,0.000,0.7536,1.0254,Y
